token,entropy,doc_count,num_esha_categories
concentrate,1.0752056869667628,2888,18
concentrated,2.90098029034141,97,16
concentrates,0.6508158355774687,47,4
concentration,0.9182958340544896,3,2
concepts,-0.0,1,1
concerto,-0.0,1,1
concetrate,1.0,2,2
concetrated,-0.0,1,1
conch,0.8112781244591328,4,2
concha,1.0,2,2
conchas,0.0,0,0
conchiglie,-0.0,12,1
conchiglioni,-0.0,7,1
conchita,2.1556390622295662,8,5
conchitas,-0.0,1,1
concierge,-0.0,1,1
concious,-0.0,1,1
concntrate,-0.0,1,1
concoction,1.0,2,2
concon,0.0,0,0
concord,1.8894117918444095,384,9
concored,-0.0,1,1
condados,-0.0,1,1
condal,-0.0,3,1
condensada,-0.0,1,1
condensed,1.6436470921504527,1002,16
condensedhealthy,-0.0,3,1
condiment,0.7832052449857314,80,4
condimented,0.0,0,0
condimento,0.9709505944546686,5,2
condiments,-0.0,3,1
condition,1.0,2,2
conductor,0.0,0,0
cone,1.8217087213948904,299,10
conecentrate,-0.0,1,1
conefections,-0.0,1,1
conefzionato,-0.0,1,1
conejos,-0.0,1,1
cones,1.8571512180249945,329,14
conestoga,1.8121645324779418,37,5
conewhich,-0.0,1,1
coney,2.3983029951155594,21,6
confection,1.4796496588490504,211,14
confectionary,1.8509356356823599,34,9
confectioner,1.2516291673878228,6,3
confectioners,0.40352782270025134,53,4
confectionery,2.1996961376904194,71,10
confectionist,0.0,0,0
confections,0.7953508586369152,161,8
confeti,0.0,0,0
confetti,1.4099957976288477,250,15
confiserie,0.4394969869215134,11,2
confit,1.7527152789797047,9,4
confiteria,-0.0,2,1
confiture,-0.0,3,1
confused,-0.0,1,1
confusion,0.9182958340544896,3,2
congee,-0.0,1,1
congelada,0.0,0,0
congo,-0.0,4,1
congou,-0.0,1,1
congratulations,0.9182958340544896,3,2
conibon,-0.0,1,1
conifer,-0.0,1,1
conimex,-0.0,2,1
connectables,-0.0,1,1
connection,2.1556390622295662,8,5
connector,-0.0,1,1
connetable,-0.0,1,1
connoisseur,-0.0,2,1
conntable,-0.0,1,1
cono,0.9182958340544896,3,2
conqueso,0.9182958340544896,3,2
conquistador,-0.0,1,1
conred,-0.0,1,1
conscious,1.879964948727111,9,5
conscons,0.0,0,0
conservas,-0.0,1,1
conservation,-0.0,1,1
conserve,1.090652803252992,22,3
conserves,-0.0,1,1
conservolea,-0.0,2,1
consint,-0.0,2,1
consistent,-0.0,1,1
consisting,1.0,2,2
consomm,-0.0,1,1
consomme,1.7423773993623528,21,4
construction,-0.0,1,1
consul,-0.0,1,1
consulate,-0.0,7,1
consumption,-0.0,1,1
consup,-0.0,1,1
contadina,0.9182958340544896,3,2
contain,0.9182958340544896,3,2
containing,1.0,2,2
contains,1.75,8,4
conte,1.0,2,2
content,1.2516291673878228,6,3
contessa,0.9709505944546686,5,2
contest,-0.0,1,1
continent,-0.0,1,1
continental,1.5,4,3
contour,-0.0,2,1
control,2.1387604312192967,35,7
controlled,0.0,0,0
controller,-0.0,1,1
contry,-0.0,1,1
convenience,2.197159723424149,9,5
convenient,1.584962500721156,3,3
conventional,-0.0,1,1
converge,-0.0,1,1
conversation,0.326983694385818,153,6
conversational,-0.0,1,1
converted,-0.0,2,1
convicted,-0.0,3,1
coockies,0.0,0,0
coocnut,0.0,0,0
coocoo,-0.0,1,1
cood,-0.0,1,1
coodle,-0.0,1,1
cooie,-0.0,1,1
cook,3.282369530623745,135,15
cookd,-0.0,1,1
cookdo,-0.0,1,1
cooke,1.0,4,2
cooked,3.209736125821402,3547,22
cookedsquash,0.0,0,0
cooker,2.750384881608389,57,11
cookers,1.6368421881310116,24,6
cooketos,1.0,2,2
cooki,-0.0,1,1
cookie,2.09443674101414,4941,20
cookied,-0.0,1,1
cookiedough,-0.0,1,1
cookieis,-0.0,1,1
cookier,0.0,0,0
cookies,2.146977241718973,8701,19
cookiethins,-0.0,1,1
cookietree,-0.0,1,1
cookiewiches,-0.0,1,1
cookiez,0.0,0,0
cookin,2.1280852788913944,7,5
cooking,2.539435015251089,1106,19
cookis,-0.0,1,1
cookoo,-0.0,1,1
cookout,1.811278124459133,8,4
cooks,1.584962500721156,3,3
cooksimple,1.0,2,2
cooktail,-0.0,1,1
cooktop,1.584962500721156,3,3
cookwell,-0.0,1,1
cool,2.741775430844666,232,13
coolada,-0.0,1,1
coolberry,0.0,0,0
cooler,1.231153172145842,39,4
coolers,1.040852082972755,12,3
coolies,0.0,0,0
cooling,2.1556390622295662,8,5
coolkies,-0.0,1,1
coolmint,-0.0,2,1
coolstix,-0.0,2,1
coolwhip,-0.0,1,1
coombe,-0.0,1,1
coookie,-0.0,1,1
coop,1.2516291673878228,6,3
cooper,1.4591479170272448,6,3
cooperstown,-0.0,1,1
copa,-0.0,1,1
copenhagen,0.0,0,0
copote,-0.0,1,1
coppa,2.1567796494470395,20,6
copper,1.3709505944546687,5,3
copperwood,-0.0,1,1
coppola,-0.0,1,1
copy,0.0,0,0
coq,-0.0,2,1
coquitos,-0.0,1,1
cor,2.2359263506290326,7,5
cora,1.5,4,3
coracao,-0.0,1,1
coral,-0.0,3,1
corazon,-0.0,1,1
cordial,1.1081797082671736,48,6
cordials,0.9444885341662053,18,3
cordillera,-0.0,1,1
cordobesa,-0.0,1,1
cordon,1.5429706068315143,47,5
cords,-0.0,1,1
cordyceps,0.8112781244591328,4,2
core,2.442229733312231,73,12
cored,0.5435644431995964,8,2
coreliflower,-0.0,1,1
cores,-0.0,5,1
coriander,1.5394798855401728,54,9
coricos,-0.0,1,1
corinne,0.9182958340544896,3,2
corkscrew,1.8423709931771084,7,4
corky,0.9182958340544896,3,2
corls,0.0,0,0
corm,-0.0,1,1
corn,2.6364251016728297,8036,23
cornbread,2.454045036184811,263,13
cornbred,-0.0,1,1
corncake,-0.0,1,1
corncakes,-0.0,1,1
corndog,-0.0,1,1
corndogs,-0.0,5,1
corned,1.1914661198626972,193,6
cornelia,1.0,2,2
corner,2.4957209047907534,55,11
corners,-0.0,1,1
cornet,-0.0,1,1
cornetto,-0.0,1,1
cornflake,0.6722948170756379,17,2
cornflakes,0.9182958340544896,6,2
cornflour,-0.0,1,1
cornhole,-0.0,1,1
cornic,-0.0,1,1
cornicabra,-0.0,4,1
cornichon,-0.0,2,1
cornichons,-0.0,21,1
cornichous,-0.0,1,1
cornick,0.0,0,0
cornie,-0.0,1,1
cornish,-0.0,12,1
cornitos,-0.0,1,1
cornmeal,1.4558549137861876,73,7
cornnuts,-0.0,1,1
corns,0.5916727785823275,7,2
cornshucks,-0.0,1,1
cornstarch,1.6854752972273344,10,4
cornucopia,0.0,0,0
corolle,-0.0,1,1
coron,-0.0,1,1
corona,1.0,2,2
coronela,-0.0,1,1
corossol,-0.0,1,1
corp,1.8158547401199892,21,6
corporation,0.8773870642966132,28,5
correct,-0.0,1,1
corriher,-0.0,1,1
corsica,0.0,0,0
corta,-0.0,1,1
cortaditas,-0.0,1,1
cortas,-0.0,1,1
corte,-0.0,1,1
cortes,0.9182958340544896,3,2
corti,-0.0,2,1
cortido,0.0,0,0
cortijo,-0.0,1,1
cortina,-0.0,1,1
cortland,1.0,4,2
corvette,-0.0,1,1
corvina,-0.0,2,1
cosa,-0.0,1,1
cosecha,1.5,4,3
cosmic,1.7444354529773323,32,5
cosmics,-0.0,1,1
cosmo,1.9219280948873623,5,4
cosmopolitan,1.061278124459133,8,3
cosmos,1.584962500721156,3,3
cosomi,-0.0,1,1
cost,1.2516291673878228,6,3
costa,1.295461844238322,10,3
costena,1.0,2,2
costenita,2.0,4,4
costini,-0.0,1,1
cote,-0.0,8,1
cotes,-0.0,1,1
cotija,1.6670437557362288,94,8
cotlets,0.7219280948873623,5,2
cotogne,-0.0,1,1
cotswold,-0.0,1,1
cott,-0.0,9,1
cotta,-0.0,4,1
cottage,0.5734178515590795,1051,12
cottiontail,-0.0,1,1
cotto,0.6988272185521962,26,4
cotton,1.3027109418613807,507,12
cottoncandy,-0.0,1,1
cottondale,0.37123232664087563,14,2
cottonseed,-0.0,15,1
cottontail,0.7219280948873623,5,2
cottontails,-0.0,1,1
cougar,1.7709505944546686,20,6
cough,-0.0,10,1
cought,-0.0,1,1
could,-0.0,2,1
coulis,-0.0,1,1
coulommiers,0.0,0,0
coulotte,-0.0,1,1
counry,-0.0,1,1
countdown,1.0434356963218767,24,3
counter,0.8112781244591328,4,2
country,3.5415043286493963,1063,24
countryside,-0.0,1,1
countrystyle,-0.0,2,1
countrywild,-0.0,5,1
county,2.8218881955261783,18,8
couple,0.9463729359854419,14,3
coupled,-0.0,1,1
coupole,-0.0,1,1
courage,1.0,2,2
courageous,-0.0,1,1
courgettes,-0.0,1,1
courmet,-0.0,1,1
course,-0.0,1,1
courseradish,-0.0,1,1
cous,-0.0,2,1
couscous,2.1265086336085073,267,12
couscoussaki,0.0,0,0
cousin,1.0,6,2
couture,1.5,4,3
couturier,-0.0,1,1
couverture,1.0,2,2
cov,-0.0,3,1
cove,1.543564443199596,16,4
coven,-0.0,1,1
cover,1.584962500721156,3,3
coverage,1.0,2,2
coverd,-0.0,1,1
covered,2.7347276251878947,2105,22
coveredreester,-0.0,1,1
covering,0.9182958340544896,3,2
covington,-0.0,1,1
covoa,0.0,0,0
cow,2.3496327055216133,118,10
cowabunga,1.584962500721156,3,3
cowboy,2.5775460475464964,42,9
cowboys,1.0,2,2
cowgal,0.0,0,0
cowgirl,1.8676338909712125,11,5
cowlifornia,-0.0,1,1
cowpals,1.0,2,2
cowpuccino,-0.0,1,1
cows,1.6402239289418519,15,4
cowza,-0.0,2,1
coy,-0.0,1,1
coyoles,-0.0,1,1
coyota,-0.0,1,1
coyotas,-0.0,1,1
coyote,0.7219280948873623,5,2
cozmic,-0.0,1,1
cozy,2.0,4,4
cp,0.9182958340544896,6,2
cpb,1.0,2,2
cpd,0.9709505944546686,5,2
cpes,-0.0,1,1
cpl,1.0,2,2
cpso1,-0.0,1,1
cpto,-0.0,10,1
cpv,-0.0,1,1
cr,1.2516291673878228,6,3
cra,0.0,0,0
crab,1.9265795153142151,732,15
crabby,2.25,8,5
crabcake,0.0,0,0
crabcakes,-0.0,2,1
crabeat,-0.0,1,1
craberry,-0.0,1,1
crabfries,0.9182958340544896,3,2
crabmaster,-0.0,1,1
crabmeat,0.5596610451461679,65,4
crabs,0.7742433029172697,19,3
crabstick,0.0,0,0
crac,-0.0,1,1
crachliins,0.0,0,0
crack,1.0,4,2
cracked,2.594399614503801,490,14
cracker,2.2430352471211212,872,17
crackerbread,-0.0,4,1
crackerfuls,1.4355205042826666,9,3
crackers,2.0226388311182912,4610,21
crackerthins,-0.0,1,1
crackerz,-0.0,4,1
crackes,-0.0,2,1
crackilings,0.0,0,0
crackin,1.584962500721156,3,3
cracking,-0.0,9,1
crackle,0.9182958340544896,9,2
cracklebred,-0.0,1,1
crackles,-0.0,2,1
cracklin,2.0403733936884962,11,5
crackling,0.9456603046006401,11,2
cracklings,-0.0,2,1
cracklins,2.489214787949616,27,8
cracovia,2.0,4,4
craem,1.0,2,2
craft,2.9175425676830007,209,17
crafted,3.6951240283312976,243,17
crafts,0.9927744539878083,20,2
craftsman,-0.0,1,1
crafty,1.6577427265048887,9,4
craig,1.584962500721156,3,3
craisin,-0.0,1,1
craisins,1.3397218324096136,25,4
crakeas,-0.0,1,1
craked,-0.0,1,1
crakers,-0.0,2,1
craklins,0.0,0,0
cram,-0.0,1,1
cramberry,-0.0,1,1
cramel,0.8112781244591328,4,2
cramps,-0.0,2,1
cran,1.695004857330506,95,8
cranapple,-0.0,1,1
cranbanana,0.0,0,0
cranberri,-0.0,1,1
cranberries,3.2999121870751944,1236,19
cranberrries,-0.0,1,1
cranberrry,-0.0,1,1
cranberry,2.723591786667795,2828,20
cranberryflavor,-0.0,1,1
cranbery,-0.0,1,1
cranbry,-0.0,2,1
cranbucha,-0.0,1,1
craneberry,1.0,2,2
crankin,0.0,0,0
cranmix,-0.0,1,1
crannies,0.6500224216483541,6,2
cranny,0.0,0,0
cranorange,0.0,0,0
crans,0.0,0,0
cranstachio,0.0,0,0
crantastic,-0.0,1,1
cranyberry,-0.0,1,1
crap,-0.0,1,1
craquelin,-0.0,1,1
craquelins,-0.0,1,1
crash,0.9182958340544896,3,2
crate,-0.0,2,1
crated,-0.0,1,1
crater,-0.0,1,1
crav,1.584962500721156,3,3
crave,2.7866656845833035,31,9
craveable,1.3516441151533924,9,3
craveables,0.5916727785823275,7,2
craver,0.8112781244591328,8,2
cravers,1.792481250360578,6,4
cravin,0.9182958340544896,3,2
craving,1.2516291673878228,6,3
cravings,2.503258334775646,9,6
craw,-0.0,1,1
crawfish,1.7618694971629376,66,6
crawfsh,0.0,0,0
crawl,-0.0,1,1
crawler,-0.0,1,1
crawlers,-0.0,85,1
crawtators,-0.0,11,1
crayola,1.5,4,3
crayon,-0.0,1,1
crayons,-0.0,1,1
craze,1.8491229175080155,36,9
crazy,3.1889009667911012,73,14
crbn,0.0,0,0
crcakers,0.0,0,0
crch,-0.0,1,1
crck,0.0,0,0
crckr,0.0,0,0
crckrs,0.0,0,0
cre,-0.0,1,1
creackers,-0.0,1,1
creal,0.9182958340544896,3,2
cream,2.2250386175091528,16221,24
creama,0.0,0,0
creamcheese,-0.0,1,1
creamcheesespread,-0.0,1,1
creame,1.584962500721156,6,3
creamed,2.7626680469295173,117,14
creamer,2.097495636054466,372,13
creamers,-0.0,4,1
creamery,2.43806491172454,155,13
creames,-0.0,1,1
creamette,0.35335933502142136,15,2
creamier,-0.0,1,1
creamies,-0.0,1,1
creamiest,-0.0,1,1
creaminess,1.0,4,2
creamland,-0.0,1,1
creamless,1.0,2,2
creamline,1.6253785496437985,21,5
creammmy,-0.0,1,1
creams,0.338095036772648,171,6
creamsicle,0.8343470230852537,17,3
creamstyle,0.8112781244591328,4,2
creamy,3.5640768182507414,5894,24
creamyhomestyle,-0.0,1,1
crean,1.0,2,2
creanline,-0.0,1,1
crearny,-0.0,1,1
create,1.2419460322060458,15,3
created,-0.0,1,1
creatine,-0.0,1,1
creation,1.584962500721156,3,3
creations,2.738626235699845,143,18
creativ,-0.0,1,1
creative,2.5515148708628836,22,9
creatively,-0.0,1,1
creatives,-0.0,1,1
creator,1.0,2,2
creators,0.0,0,0
creature,0.6500224216483541,6,2
creatures,0.7219280948873623,5,2
crecido,-0.0,1,1
cree,-0.0,1,1
creek,3.62667940325256,73,17
creekstone,-0.0,4,1
creeper,-0.0,5,1
creepy,0.7742433029172697,19,3
creetings,0.0,0,0
crem,1.0,2,2
crema,2.9443952616825686,65,12
cremas,0.7219280948873623,5,2
creme,2.659162150287312,2868,23
creme1x15,-0.0,1,1
cremeos,-0.0,8,1
cremer,0.0,0,0
cremes,2.003318760980667,184,10
cremesations,-0.0,3,1
cremesicle,0.0,0,0
cremeux,-0.0,1,1
cremewich,-0.0,1,1
cremey,-0.0,1,1
cremi,1.584962500721156,3,3
creminelli,0.6500224216483541,6,2
cremini,2.353533948577482,13,6
cremino,-0.0,1,1
cremita,-0.0,2,1
cremont,-0.0,1,1
cremora,0.0,0,0
cremosa,0.8166890883150209,12,3
cremy,-0.0,1,1
cremz,-0.0,1,1
crenosa,-0.0,1,1
creole,2.882040012549987,219,13
crepe,1.850312511685099,31,8
crepes,2.200468942495231,49,8
crescent,1.1252818125664008,130,9
crescents,1.90486324545201,31,7
crescenza,-0.0,1,1
cresent,-0.0,1,1
crespo,-0.0,1,1
crespone,-0.0,1,1
cress,0.0,0,0
crest,0.7219280948873623,5,2
creste,0.9182958340544896,6,2
creta,-0.0,1,1
cretan,-0.0,1,1
cretors,1.9219280948873623,5,4
crevers,-0.0,1,1
crew,1.0,2,2
crewy,-0.0,1,1
crfme,0.0,0,0
crick,-0.0,1,1
cricket,1.061278124459133,8,3
crickets,-0.0,1,1
crider,-0.0,2,1
cried,0.0,0,0
crik,-0.0,1,1
crimble,-0.0,1,1
crimini,2.008686200246902,53,9
criminis,-0.0,1,1
crimp,-0.0,1,1
crimson,2.610577243331642,14,7
crinkle,1.6680849530855406,243,10
crinklecut,-0.0,1,1
crinkles,2.3799546121958626,23,7
crinklez,1.0,2,2
crinkly,-0.0,2,1
crio,-0.0,1,1
criolla,1.584962500721156,3,3
criollo,1.8850931455708966,19,5
cripe,-0.0,1,1
cripps,-0.0,2,1
crips,1.0,4,2
cripsps,-0.0,1,1
cripsy,-0.0,1,1
crisco,0.5916727785823275,7,2
crisp,3.0848369564353493,1217,23
crispbakes,-0.0,1,1
crispbereads,0.0,0,0
crispbread,0.38861651069243275,73,4
crispbreads,1.1400677626718572,17,4
crispcotti,-0.0,1,1
crispeas,-0.0,1,1
crisped,1.3964395629005795,132,8
crisper,1.4591479170272448,6,3
crispers,2.054585169337799,12,5
crispes,0.0,0,0
crispette,0.9182958340544896,3,2
crispety,0.7245895515896952,64,4
crispi,-0.0,2,1
crispie,-0.0,1,1
crispier,-0.0,1,1
crispies,1.9533040442609686,21,5
crispin,-0.0,2,1
crispiness,-0.0,2,1
crispini,-0.0,1,1
crispins,-0.0,3,1
crispitos,1.3709505944546687,5,3
crispix,-0.0,3,1
crispmas,-0.0,1,1
crisprice,-0.0,1,1
crisps,3.2015587786729656,1566,19
crisps1x10,0.0,0,0
crisps1x24,0.0,0,0
crisptogo,-0.0,1,1
crispy,3.2997333732631295,3096,22
crispycakes,-0.0,2,1
criss,-0.0,2,1
cristal,1.584962500721156,3,3
cristina,-0.0,1,1
cristo,-0.0,2,1
crisy,0.0,0,0
critter,0.0,0,0
critters,0.8112781244591328,4,2
crk,2.1556390622295662,8,5
crl,-0.0,5,1
crm,1.584962500721156,3,3
crme,2.856905677261116,138,15
crmes,-0.0,1,1
crml,0.0,0,0
crmy,1.584962500721156,3,3
crn,-0.0,3,1
crnaberry,-0.0,1,1
crnbry,-0.0,1,1
crnch,0.7345299214394703,14,3
crnchy,1.2987949406953985,8,3
crnrasp,-0.0,1,1
croaker,-0.0,2,1
croc,-0.0,3,1
crocante,-0.0,1,1
crocanti,-0.0,1,1
croccante,-0.0,2,1
croccantina,-0.0,1,1
croccantini,0.9709505944546686,5,2
crock,1.875,16,5
crocker,3.2177552227484094,164,14
crockpot,-0.0,3,1
croco,-0.0,1,1
crocodile,-0.0,1,1
crocodiles,-0.0,1,1
croffin,0.0,0,0
crofter,-0.0,2,1
crofters,-0.0,1,1
croisp,-0.0,1,1
croissaints,0.0,0,0
croissant,2.6085975673506607,276,13
croissants,2.3850194562784934,103,10
croix,0.6500224216483541,6,2
croloaf,0.0,0,0
crooked,-0.0,3,1
crops,1.0,2,2
croquant,1.0,2,2
croquante,0.9182958340544896,3,2
croquetas,0.0,0,0
croquette,-0.0,1,1
croquettes,0.5907239186406502,19,3
cross,2.5456748913581144,27,8
crossbones,-0.0,1,1
crosse,0.6500224216483541,6,2
crosses,-0.0,1,1
crossovers,0.4394969869215134,11,2
crosspacked,-0.0,1,1
crossroads,-0.0,1,1
crossword,-0.0,1,1
crostatine,0.0,0,0
crostini,2.120294879680217,50,7
crostino,-0.0,1,1
crotons,0.0,0,0
crottin,-0.0,4,1
crounons,1.0,4,2
crountons,-0.0,1,1
croustiles,-0.0,1,1
croustillant,0.0,0,0
croustilles,0.41381685030363374,12,2
croute,0.9219280948873623,10,3
croutions,-0.0,1,1
crouton,2.0908714765287715,41,6
croutons,1.834989617038013,462,13
crowd,-0.0,1,1
crowder,-0.0,7,1
crown,2.996624141510993,18,10
crowned,-0.0,3,1
crownie,-0.0,1,1
crowning,-0.0,1,1
crowns,1.7838593436779768,17,4
crows,-0.0,1,1
crpes,-0.0,1,1
crrt,0.8112781244591328,4,2
crsp,0.6500224216483541,6,2
crspy,1.0,2,2
crst,-0.0,2,1
crt,-0.0,1,1
crtme,-0.0,1,1
crtn,-0.0,1,1
cru,2.0,8,4
crub,-0.0,1,1
cruces,-0.0,2,1
cruch,-0.0,1,1
cruchy,-0.0,1,1
crud,-0.0,1,1
cruda,-0.0,3,1
crudas,-0.0,1,1
crudite,0.0,0,0
crudo,-0.0,3,1
cruet,-0.0,1,1
cruffle,-0.0,1,1
cruller,1.2516291673878228,6,3
crullers,1.3235315761100483,19,3
crumb,2.1730989006277097,243,15
crumbed,1.5566567074628228,7,3
crumble,3.184007119492694,213,18
crumbleb,-0.0,1,1
crumbled,0.7995485865433624,344,10
crumbler,-0.0,1,1
crumblers,-0.0,1,1
crumbles,2.714056976040259,426,19
crumbling,-0.0,46,1
crumbly,0.7219280948873623,5,2
crumbs,0.9959339365418566,546,13
crumpets,-0.0,2,1
crums,-0.0,1,1
crunch,2.9365784574243556,2270,21
crunchable,-0.0,1,1
crunchables,0.0,0,0
crunchalicious,-0.0,1,1
crunched,0.9182958340544896,3,2
crunchee,0.6500224216483541,6,2
crunchers,2.809034029956935,30,10
crunches,1.0,2,2
crunchety,0.7245895515896952,64,4
crunchews,-0.0,1,1
crunchie,0.9864267287308424,9,3
crunchier,1.061278124459133,8,3
crunchies,2.452564646820819,111,11
crunchiest,1.0,2,2
crunchin,1.9609640474436814,10,5
crunchitos,-0.0,1,1
cruncho,-0.0,2,1
crunchy,3.3707436810737024,3048,21
cruncy,1.584962500721156,3,3
crunh,-0.0,1,1
crunky,-0.0,1,1
crurches,-0.0,1,1
crusader,-0.0,1,1
crush,2.2004048276113717,82,10
crushed,2.7604824707119837,680,18
crusher,-0.0,2,1
crushers,0.0,0,0
crushin,-0.0,1,1
crushing,-0.0,1,1
crusst,-0.0,1,1
crust,2.909606026128111,2766,19
crusted,2.252171874578675,130,11
crusting,-0.0,1,1
crustini,-0.0,6,1
crustless,2.165385973923126,46,9
crustoli,1.0,2,2
crusts,2.0785826646598387,159,9
crusty,0.6292492238560345,19,2
cruz,2.5577277787393196,18,7
cry,1.0,2,2
crying,-0.0,1,1
crynchy,-0.0,1,1
cryovac,-0.0,1,1
cryptic,-0.0,1,1
crypto,-0.0,1,1
cryptokiwi,-0.0,1,1
crystal,2.3748200500056615,158,10
crystalized,-0.0,2,1
crystallized,1.8146691280172118,58,6
crystals,2.399907883623519,98,9
cs,1.8769406924179646,37,6
cscdn,1.0,2,2
csiga,1.0,2,2
csm,0.7219280948873623,5,2
cst,-0.0,1,1
cstr,-0.0,1,1
ctn,-0.0,8,1
ctry,0.9182958340544896,3,2
cu,-0.0,2,1
cuacamole,0.0,0,0
cuadradas,-0.0,1,1
cuadrito,-0.0,1,1
cuadritos,-0.0,1,1
cuadro,0.0,0,0
cuajada,-0.0,1,1
cuatro,1.5,4,3
cub,2.197159723424149,9,5
cuba,-0.0,1,1
cuban,3.0783736426647774,81,11
cubana,-0.0,1,1
cubanas,-0.0,1,1
cubanita,-0.0,1,1
cubanito,0.0,0,0
cubanitos,-0.0,1,1
cubano,2.321928094887362,5,5
cubanos,-0.0,1,1
cubbies,1.0,2,2
cubbison,1.2516291673878228,6,3
cubby,-0.0,1,1
cube,2.8435095592647963,33,9
cubed,2.281864497569654,103,10
cubedham,-0.0,1,1
cubella,0.9182958340544896,3,2
cubes,3.2837105031913105,501,18
cubetti,-0.0,3,1
cubi,-0.0,1,1
cubs,1.1401156785146092,13,3
cucamonga,-0.0,1,1
cucharitas,-0.0,2,1
cucharon,-0.0,1,1
cucina,2.4130884364257574,11,6
cuckoo,-0.0,1,1
cucumber,2.387793930364277,517,16
cucumbers,1.7747105117207103,81,8
cuddle,-0.0,1,1
cuddles,-0.0,1,1
cuddly,-0.0,2,1
cue,-0.0,3,1
cueritos,0.863120568566631,14,2
cuetara,-0.0,1,1
cuevas,-0.0,1,1
cuiate,-0.0,1,1
cuis,-0.0,1,1
cuisine,2.9102087937842445,175,13
cuisson,-0.0,1,1
cukarambas,-0.0,1,1
cukes,-0.0,1,1
culantro,1.0,2,2
culinaria,2.4975561886950173,22,8
culinary,3.678246319211026,142,18
culinarybrandspgsce,-0.0,1,1
culinarybrandtacofillw,-0.0,1,1
culinarybrandturkeytaco,-0.0,1,1
culotte,-0.0,1,1
cult,-0.0,3,1
cultivated,1.6349308000328202,27,4
culture,2.321928094887362,10,6
cultured,2.3463859055963274,632,16
cultures,1.6922718656836107,15,6
culured,-0.0,1,1
cumberland,2.6731212574507195,32,9
cumin,2.6012548945176635,99,12
cummi,-0.0,1,1
cummies,-0.0,1,1
cummy,0.0,0,0
cumquat,-0.0,1,1
cuoco,1.0,2,2
cuori,0.0,0,0
cuoricini,-0.0,2,1
cup,3.2677044307273926,1027,22
cupboard,1.3567796494470397,10,4
cupcake,1.3652060835206246,440,16
cupcakes,1.0158925669272598,997,11
cupckaes,-0.0,1,1
cupid,0.7345299214394703,14,3
cupkakes,0.3372900666170139,16,2
cupola,-0.0,3,1
cupping,-0.0,2,1
cups,2.7328099118000377,1536,22
cups1x14,-0.0,1,1
cups1x9,0.9182958340544896,3,2
cupsmade,-0.0,1,1
cupss,-0.0,1,1
cupuacu,-0.0,1,1
cupz,1.0,8,2
cur,-0.0,3,1
curaao,-0.0,1,1
curacao,1.0,2,2
curado,-0.0,1,1
curate,1.9609640474436814,10,5
curb,1.5219280948873621,5,3
curcuma,-0.0,1,1
curcumin,1.0,4,2
curcuminoids,-0.0,1,1
curd,0.9266396627855908,616,13
curds,0.7762486162158887,156,6
cure,1.4956321302677145,26,4
cured,1.438260957424697,464,13
curing,-0.0,1,1
curiosity,-0.0,2,1
curious,-0.0,5,1
curiously,1.7883763717345071,20,4
curis,-0.0,1,1
curl,0.0,0,0
curled,-0.0,2,1
curles,0.0,0,0
curlie,-0.0,1,1
curls,1.5972847659860858,239,13
curly,2.508958123674114,50,8
curlywurly,-0.0,2,1
curnballs,-0.0,1,1
curnch,-0.0,1,1
currant,2.682899504985906,64,9
currants,2.647742678581274,30,9
current,-0.0,1,1
currents,0.0,0,0
curried,3.086606407683428,37,11
curries,-0.0,1,1
curry,2.7963079197236373,824,20
currywurst,0.0,0,0
curt,1.584962500721156,3,3
curtido,0.0,0,0
curuba,-0.0,1,1
curveball,-0.0,1,1
curveballs,0.0,0,0
curved,0.863120568566631,7,2
curvee,-0.0,1,1
curvo,-0.0,1,1
curvy,-0.0,1,1
curz,-0.0,1,1
cush,-0.0,7,1
cushion,-0.0,13,1
cusk,-0.0,1,1
custard,2.6014256222339527,216,13
custards,-0.0,1,1
custom,2.813198215229521,34,11
customers,1.2516291673878228,6,3
customized,-0.0,1,1
cut,2.698544684448258,3369,21
cutabaga,-0.0,1,1
cute,1.0,2,2
cutest,-0.0,1,1
cutie,0.8112781244591328,4,2
cuties,1.4591479170272446,6,3
cutleaf,-0.0,2,1
cutlet,2.051954955141182,26,6
cutlets,1.7941540007715397,55,5
cutout,1.4488156357251847,7,3
cutouts,0.0,0,0
cuts,2.4189827442153797,360,14
cutter,-0.0,2,1
cutters,1.5,4,3
cutting,0.6500224216483541,6,2
cuttle,-0.0,2,1
cuttlefish,1.5219280948873621,5,3
cutz,0.7219280948873623,5,2
cuvee,-0.0,1,1
cuzcatlan,-0.0,1,1
cuzco,0.9182958340544896,3,2
cv,-0.0,1,1
cvp,-0.0,1,1
cvs,1.762110122557646,37,7
cwby,0.0,0,0
cwy,0.7219280948873623,5,2
cyber,1.0,2,2
cyborg,-0.0,1,1
cyclone,1.2516291673878228,6,3
cynara,-0.0,1,1
cynt,-0.0,1,1
cyntsational,-0.0,1,1
cypriot,-0.0,1,1
cyprus,-0.0,1,1
cyto,-0.0,3,1
czech,-0.0,1,1
czekolada,-0.0,2,1
czerwony,0.0,0,0
d2,1.0,2,2
d3,1.0,2,2
d80460,0.0,0,0
da,2.7773627950641693,13,8
daal,1.0,2,2
dab,0.8112781244591328,4,2
dabke,-0.0,1,1
dabo,0.0,0,0
dace,-0.0,1,1
dack,-0.0,1,1
dacosta,0.0,0,0
dad,1.4652556501132248,19,4
