fdc_id,gtin_upc,title,branded_food_category,source,_corpus
SR28-169090,,"Mangosteen, canned, syrup pack",9,sr28,nutrition_db
SR28-169091,,"Mango, dried, sweetened",9,sr28,nutrition_db
SR28-169092,,"Melons, cantaloupe, raw",9,sr28,nutrition_db
SR28-169093,,"Melons, casaba, raw",9,sr28,nutrition_db
SR28-169094,,"Olives, ripe, canned (small-extra large)",9,sr28,nutrition_db
SR28-169095,,"Olives, ripe, canned (jumbo-super colossal)",9,sr28,nutrition_db
SR28-169096,,"Olives, pickled, canned or bottled, green",9,sr28,nutrition_db
SR28-169097,,"Oranges, raw, all commercial varieties",9,sr28,nutrition_db
SR28-169098,,"Orange juice, raw (Includes foods for USDA's Food Distribution Program)",9,sr28,nutrition_db
SR28-169099,,"Orange juice, canned, unsweetened",9,sr28,nutrition_db
SR28-169100,,"Orange juice, chilled, includes from concentrate",9,sr28,nutrition_db
SR28-169101,,"Orange juice, chilled, includes from concentrate, with added calcium and vitamin D",9,sr28,nutrition_db
SR28-169102,,"Orange juice, frozen concentrate, unsweetened, diluted with 3 volume water",9,sr28,nutrition_db
SR28-169103,,"Orange peel, raw",9,sr28,nutrition_db
SR28-169104,,"Orange-grapefruit juice, canned or bottled, unsweetened",9,sr28,nutrition_db
SR28-169105,,"Tangerines, (mandarin oranges), raw",9,sr28,nutrition_db
SR28-169106,,"Tangerines, (mandarin oranges), canned, juice pack",9,sr28,nutrition_db
SR28-169107,,"Papaya nectar, canned",9,sr28,nutrition_db
SR28-169108,,"Passion-fruit, (granadilla), purple, raw",9,sr28,nutrition_db
SR28-169109,,"Passion-fruit juice, purple, raw",9,sr28,nutrition_db
SR28-169110,,"Passion-fruit juice, yellow, raw",9,sr28,nutrition_db
SR28-169111,,"Peaches, canned, light syrup pack, solids and liquids",9,sr28,nutrition_db
SR28-169112,,"Peaches, canned, heavy syrup pack, solids and liquids",9,sr28,nutrition_db
SR28-169113,,"Peaches, canned, extra heavy syrup pack, solids and liquids",9,sr28,nutrition_db
SR28-169114,,"Peaches, spiced, canned, heavy syrup pack, solids and liquids",9,sr28,nutrition_db
SR28-169115,,"Peaches, dried, sulfured, stewed, with added sugar",9,sr28,nutrition_db
SR28-169116,,"Peaches, frozen, sliced, sweetened",9,sr28,nutrition_db
SR28-169117,,"Peach nectar, canned, with sucralose, without added ascorbic acid",9,sr28,nutrition_db
SR28-169118,,"Pears, raw",9,sr28,nutrition_db
SR28-169119,,"Pears, canned, water pack, solids and liquids",9,sr28,nutrition_db
SR28-169120,,"Pears, canned, extra heavy syrup pack, solids and liquids",9,sr28,nutrition_db
SR28-169121,,"Pears, dried, sulfured, uncooked",9,sr28,nutrition_db
SR28-169122,,"Pears, dried, sulfured, stewed, without added sugar",9,sr28,nutrition_db
SR28-169123,,"Pears, dried, sulfured, stewed, with added sugar",9,sr28,nutrition_db
SR28-169124,,"Pineapple, raw, all varieties",9,sr28,nutrition_db
SR28-169125,,"Pineapple, canned, water pack, solids and liquids",9,sr28,nutrition_db
SR28-169126,,"Pineapple, canned, juice pack, solids and liquids",9,sr28,nutrition_db
SR28-169127,,"Pineapple, canned, light syrup pack, solids and liquids",9,sr28,nutrition_db
SR28-169128,,"Pineapple juice, frozen concentrate, unsweetened, diluted with 3 volume water",9,sr28,nutrition_db
SR28-169129,,"Pitanga, (surinam-cherry), raw",9,sr28,nutrition_db
SR28-169130,,"Plantains, yellow, raw",9,sr28,nutrition_db
SR28-169131,,"Plantains, yellow, baked",9,sr28,nutrition_db
SR28-169132,,"Plums, canned, purple, heavy syrup pack, solids and liquids",9,sr28,nutrition_db
SR28-169133,,"Plums, canned, purple, extra heavy syrup pack, solids and liquids",9,sr28,nutrition_db
SR28-169134,,"Pomegranates, raw",9,sr28,nutrition_db
SR28-169135,,"Lima beans, immature seeds, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169136,,"Lima beans, immature seeds, canned, regular pack, solids and liquids",11,sr28,nutrition_db
SR28-169137,,"Mung beans, mature seeds, sprouted, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169138,,"Mung beans, mature seeds, sprouted, cooked, stir-fried",11,sr28,nutrition_db
SR28-169139,,"Beans, navy, mature seeds, sprouted, raw",11,sr28,nutrition_db
SR28-169140,,"Beans, navy, mature seeds, sprouted, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169141,,"Beans, snap, green, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169142,,"Beans, snap, green, canned, regular pack, solids and liquids",11,sr28,nutrition_db
SR28-169143,,"Beans, snap, green, canned, regular pack, drained solids",11,sr28,nutrition_db
SR28-169144,,"Beans, snap, canned, all styles, seasoned, solids and liquids",11,sr28,nutrition_db
SR28-169145,,"Beets, raw",11,sr28,nutrition_db
SR28-169146,,"Beets, cooked, boiled, drained",11,sr28,nutrition_db
SR28-169147,,"Beets, canned, regular pack, solids and liquids",11,sr28,nutrition_db
SR28-169148,,"Pork, cured, ham -- water added, whole, boneless, separable lean only, heated, roasted",10,sr28,nutrition_db
SR28-169149,,"Pork, cured, ham -- water added, whole, boneless, separable lean only, unheated",10,sr28,nutrition_db
SR28-169150,,"Pork, cured, ham and water product, shank, bone-in, separable lean only, heated, roasted",10,sr28,nutrition_db
SR28-169151,,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, unheated",10,sr28,nutrition_db
SR28-169152,,"Pork, cured, ham and water product, rump, bone-in, separable lean only, unheated",10,sr28,nutrition_db
SR28-169153,,"Pork, cured, ham and water product, slice, bone-in, separable lean only, unheated",10,sr28,nutrition_db
SR28-169154,,"Pork, cured, ham and water product, shank, bone-in, unheated, separable lean only",10,sr28,nutrition_db
SR28-169155,,"Pork, cured, ham, separable fat, boneless, heated",10,sr28,nutrition_db
SR28-169156,,"Pork, cured, ham, separable fat, boneless, unheated",10,sr28,nutrition_db
SR28-169157,,"Pork, pickled pork hocks",10,sr28,nutrition_db
SR28-169158,,"Pork, cured, ham, slice, bone-in, separable lean only, heated, pan-broil",10,sr28,nutrition_db
SR28-169159,,"Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, unheated",10,sr28,nutrition_db
SR28-169160,,"Pork, cured, ham and water product, whole, boneless, separable lean and fat, unheated",10,sr28,nutrition_db
SR28-169161,,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, unheated",10,sr28,nutrition_db
SR28-169162,,"Pork, cured, ham and water product, shank, bone-in, separable lean and fat, unheated",10,sr28,nutrition_db
SR28-169163,,"Pork, cured, ham and water product, rump, bone-in, separable lean and fat, unheated",10,sr28,nutrition_db
SR28-169164,,"Pork, cured, ham -- water added, rump, bone-in, separable lean and fat, heated, roasted",10,sr28,nutrition_db
SR28-169165,,"Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, heated, roasted",10,sr28,nutrition_db
SR28-169166,,"Pork, cured, ham -- water added, slice, bone-in, separable lean and fat, heated, pan-broil",10,sr28,nutrition_db
SR28-169167,,"Pork, cured, ham -- water added, slice, boneless, separable lean and fat, heated, pan-broil",10,sr28,nutrition_db
SR28-169168,,"Pork, cured, ham and water product, slice, boneless, separable lean and fat, heated, pan-broil",10,sr28,nutrition_db
SR28-169169,,"Pork, cured, ham and water product, whole, boneless, separable lean and fat, heated, roasted",10,sr28,nutrition_db
SR28-169170,,"Pork, cured, ham with natural juices, rump, bone-in, separable lean and fat, heated, roasted",10,sr28,nutrition_db
SR28-169171,,"Pork, cured, ham with natural juices, shank, bone-in, separable lean and fat, heated, roasted",10,sr28,nutrition_db
SR28-169172,,"Pork, cured, ham with natural juices, slice, bone-in, separable lean and fat, heated, pan-broil",10,sr28,nutrition_db
SR28-169173,,"Pork, cured, ham, rump, bone-in, separable lean only, heated, roasted",10,sr28,nutrition_db
SR28-169174,,"Pork, cured, ham, rump, bone-in, separable lean only, unheated",10,sr28,nutrition_db
SR28-169175,,"Pork, cured, ham, shank, bone-in, separable lean only, heated, roasted",10,sr28,nutrition_db
SR28-169176,,"Pork, cured, ham, shank, bone-in, separable lean only, unheated",10,sr28,nutrition_db
SR28-169177,,"Pork, cured, ham, slice, bone-in, separable lean and fat, unheated",10,sr28,nutrition_db
SR28-169178,,"Pork, fresh, spareribs, separable lean and fat, cooked, roasted",10,sr28,nutrition_db
SR28-169179,,"Pork, fresh, composite of separable fat, with added solution, raw",10,sr28,nutrition_db
SR28-169180,,"Pork, fresh, loin, tenderloin, separable lean only, with added solution, cooked, roasted",10,sr28,nutrition_db
SR28-169181,,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, raw",10,sr28,nutrition_db
SR28-169182,,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, raw",10,sr28,nutrition_db
SR28-169183,,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, broiled",10,sr28,nutrition_db
SR28-169184,,"Pork, fresh, loin, tenderloin, separable lean and fat, with added solution, raw",10,sr28,nutrition_db
SR28-169185,,"Pork, fresh, loin, tenderloin, separable lean and fat, with added solution, cooked, roasted",10,sr28,nutrition_db
SR28-169186,,"Pork, Leg Cap Steak, boneless, separable lean and fat, raw",10,sr28,nutrition_db
SR28-169187,,"Pork, Shoulder breast, boneless, separable lean and fat, raw",10,sr28,nutrition_db
SR28-169188,,"Pork, Shoulder breast, boneless, separable lean and fat, cooked, broiled",10,sr28,nutrition_db
SR28-169189,,"Pork, shoulder, petite tender, boneless, separable lean and fat, cooked, broiled",10,sr28,nutrition_db
SR28-169190,,"Pork, ground, 96% lean / 4% fat, raw",10,sr28,nutrition_db
SR28-169191,,"Pork, ground, 72% lean / 28% fat, cooked, crumbles",10,sr28,nutrition_db
SR28-169192,,"Pork, ground, 84% lean / 16% fat, cooked, crumbles",10,sr28,nutrition_db
SR28-169193,,"Pork, ground, 96% lean / 4% fat, cooked, crumbles",10,sr28,nutrition_db
SR28-169194,,"Pork, fresh, loin, blade (chops or roasts), boneless, separable lean only, raw",10,sr28,nutrition_db
SR28-169195,,"Pork, fresh, loin, blade (roasts), boneless, separable lean only, cooked, roasted",10,sr28,nutrition_db
SR28-169196,,"Pork, fresh, loin, blade (chops), boneless, separable lean only, boneless, cooked, broiled",10,sr28,nutrition_db
SR28-169197,,"Pork, fresh, loin, country-style ribs, separable lean only, boneless, cooked, broiled",10,sr28,nutrition_db
SR28-169198,,"Pork, fresh, loin, blade (roasts), boneless, separable lean and fat, cooked, roasted",10,sr28,nutrition_db
SR28-169199,,"Pork, fresh, loin, country-style ribs, separable lean and fat, boneless, cooked, broiled",10,sr28,nutrition_db
SR28-169200,,"Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, broiled",10,sr28,nutrition_db
SR28-169201,,"Pork, fresh, loin, country-style ribs, separable lean and fat, boneless, cooked, roasted",10,sr28,nutrition_db
SR28-169202,,"Amaranth leaves, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169203,,"Arrowhead, raw",11,sr28,nutrition_db
SR28-169204,,"Arrowhead, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169205,,"Artichokes, (globe or french), raw",11,sr28,nutrition_db
SR28-169206,,"Asparagus, canned, regular pack, solids and liquids",11,sr28,nutrition_db
SR28-169207,,"Asparagus, canned, drained solids",11,sr28,nutrition_db
SR28-169208,,"Asparagus, frozen, unprepared",11,sr28,nutrition_db
SR28-169209,,"Asparagus, frozen, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169210,,"Bamboo shoots, raw",11,sr28,nutrition_db
SR28-169211,,"Bamboo shoots, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169212,,"Bamboo shoots, canned, drained solids",11,sr28,nutrition_db
SR28-169213,,"Beans, kidney, mature seeds, sprouted, raw",11,sr28,nutrition_db
SR28-169214,,"Corn, sweet, yellow, canned, whole kernel, drained solids",11,sr28,nutrition_db
SR28-169215,,"Corn, sweet, yellow, canned, cream style, regular pack",11,sr28,nutrition_db
SR28-169216,,"Corn, sweet, yellow, canned, vacuum pack, regular pack",11,sr28,nutrition_db
SR28-169217,,"Corn, yellow, whole kernel, frozen, microwaved",11,sr28,nutrition_db
SR28-169218,,"Corn with red and green peppers, canned, solids and liquids",11,sr28,nutrition_db
SR28-169219,,"Cornsalad, raw",11,sr28,nutrition_db
SR28-169220,,"Cowpeas (blackeyes), immature seeds, raw",11,sr28,nutrition_db
SR28-169221,,"Cowpeas, young pods with seeds, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169222,,"Yardlong bean, raw",11,sr28,nutrition_db
SR28-169223,,"Yardlong bean, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169224,,"Cowpeas, leafy tips, raw",11,sr28,nutrition_db
SR28-169225,,"Cucumber, peeled, raw",11,sr28,nutrition_db
SR28-169226,,"Dandelion greens, raw",11,sr28,nutrition_db
SR28-169227,,"Dandelion greens, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169228,,"Eggplant, raw",11,sr28,nutrition_db
SR28-169229,,"Eggplant, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169230,,"Garlic, raw",11,sr28,nutrition_db
SR28-169231,,"Ginger root, raw",11,sr28,nutrition_db
SR28-169232,,"Gourd, white-flowered (calabash), raw",11,sr28,nutrition_db
SR28-169233,,"Gourd, white-flowered (calabash), cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169234,,"Hyacinth-beans, immature seeds, raw",11,sr28,nutrition_db
SR28-169235,,"Hyacinth-beans, immature seeds, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169236,,"Jerusalem-artichokes, raw",11,sr28,nutrition_db
SR28-169237,,"Jew's ear, (pepeao), raw",11,sr28,nutrition_db
SR28-169238,,"Kale, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169239,,"Kale, frozen, unprepared",11,sr28,nutrition_db
SR28-169240,,"Kale, frozen, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169241,,"Kanpyo, (dried gourd strips)",11,sr28,nutrition_db
SR28-169242,,"Mushrooms, shiitake, raw",11,sr28,nutrition_db
SR28-169243,,"Mushrooms, portabella, grilled",11,sr28,nutrition_db
SR28-169244,,"Lambsquarters, raw",11,sr28,nutrition_db
SR28-169245,,"Lambsquarters, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169246,,"Leeks, (bulb and lower leaf-portion), raw",11,sr28,nutrition_db
SR28-169247,,"Lettuce, cos or romaine, raw",11,sr28,nutrition_db
SR28-169248,,"Lettuce, iceberg (includes crisphead types), raw",11,sr28,nutrition_db
SR28-169249,,"Lettuce, green leaf, raw",11,sr28,nutrition_db
SR28-169250,,"Lotus root, raw",11,sr28,nutrition_db
SR28-169251,,"Mushrooms, white, raw",11,sr28,nutrition_db
SR28-169252,,"Mushrooms, white, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169253,,"Mushrooms, white, stir-fried",11,sr28,nutrition_db
SR28-169254,,"Mushrooms, canned, drained solids",11,sr28,nutrition_db
SR28-169255,,"Mushrooms, portabella, raw",11,sr28,nutrition_db
SR28-169256,,"Mustard greens, raw",11,sr28,nutrition_db
SR28-169257,,"Mustard greens, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169258,,"Mustard greens, frozen, unprepared",11,sr28,nutrition_db
SR28-169259,,"Mustard greens, frozen, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169260,,"Okra, raw",11,sr28,nutrition_db
SR28-169261,,"Okra, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169262,,"Okra, frozen, unprepared",11,sr28,nutrition_db
SR28-169263,,"Okra, frozen, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169264,,"Potatoes, french fried, all types, salt added in processing, frozen, home-prepared, oven heated",11,sr28,nutrition_db
SR28-169265,,"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, as purchased",11,sr28,nutrition_db
SR28-169266,,"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, oven-heated",11,sr28,nutrition_db
SR28-169267,,"Potatoes, frozen, french fried, par fried, extruded, unprepared",11,sr28,nutrition_db
SR28-169268,,"Potatoes, frozen, french fried, par fried, extruded, prepared, heated in oven, without salt",11,sr28,nutrition_db
SR28-169269,,"Potato salad, home-prepared",11,sr28,nutrition_db
SR28-169270,,"Pumpkin flowers, raw",11,sr28,nutrition_db
SR28-169271,,"Pumpkin flowers, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169272,,"Pumpkin leaves, raw",11,sr28,nutrition_db
SR28-169273,,"Pumpkin pie mix, canned",11,sr28,nutrition_db
SR28-169274,,"Purslane, raw",11,sr28,nutrition_db
SR28-169275,,"Purslane, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169276,,"Radishes, raw",11,sr28,nutrition_db
SR28-169277,,"Salsify, (vegetable oyster), raw",11,sr28,nutrition_db
SR28-169278,,"Salsify, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169279,,"Sauerkraut, canned, solids and liquids",11,sr28,nutrition_db
SR28-169280,,"Seaweed, agar, raw",11,sr28,nutrition_db
SR28-169281,,"Sesbania flower, cooked, steamed, without salt",11,sr28,nutrition_db
SR28-169282,,"Soybeans, green, raw",11,sr28,nutrition_db
SR28-169283,,"Soybeans, green, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169284,,"Soybeans, mature seeds, sprouted, raw",11,sr28,nutrition_db
SR28-169285,,"Spinach, canned, regular pack, solids and liquids",11,sr28,nutrition_db
SR28-169286,,"Spinach, canned, regular pack, drained solids",11,sr28,nutrition_db
SR28-169287,,"Spinach, frozen, chopped or leaf, unprepared (Includes foods for USDA's Food Distribution Program)",11,sr28,nutrition_db
SR28-169288,,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169289,,"Squash, summer, scallop, raw",11,sr28,nutrition_db
SR28-169290,,"Squash, summer, scallop, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169291,,"Squash, summer, zucchini, includes skin, raw",11,sr28,nutrition_db
SR28-169292,,"Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169293,,"Squash, winter, acorn, cooked, baked, without salt",11,sr28,nutrition_db
SR28-169294,,"Squash, winter, acorn, cooked, boiled, mashed, without salt",11,sr28,nutrition_db
SR28-169295,,"Squash, winter, butternut, raw",11,sr28,nutrition_db
SR28-169296,,"Squash, winter, butternut, cooked, baked, without salt",11,sr28,nutrition_db
SR28-169297,,"Squash, winter, hubbard, cooked, boiled, mashed, without salt",11,sr28,nutrition_db
SR28-169298,,"Squash, winter, spaghetti, raw",11,sr28,nutrition_db
SR28-169299,,"Squash, winter, spaghetti, cooked, boiled, drained, or baked, without salt",11,sr28,nutrition_db
SR28-169300,,"Succotash, (corn and limas), raw",11,sr28,nutrition_db
SR28-169301,,"Water convolvulus,raw",11,sr28,nutrition_db
SR28-169302,,"Water convolvulus, cooked, boiled, drained, without salt",11,sr28,nutrition_db
SR28-169303,,"Sweet potato leaves, raw",11,sr28,nutrition_db
SR28-169304,,"Sweet potato leaves, cooked, steamed, without salt",11,sr28,nutrition_db
SR28-169305,,"Sweet potato, canned, mashed",11,sr28,nutrition_db
